,summary,config,name
10,"{'_runtime': 4486.9372008, '_step': 61, '_timestamp': 1742882843.6817236, '_wandb': {'runtime': 4488}, 'batch_size': 128, 'best_epoch': 41, 'best_test': 0.042980847880244255, 'best_train': 0.02654530239050035, 'best_val': 0.07230376248203572, 'epoch': 61, 'lr': 0.00025, 'n_epochs': 250, 'test_loss': 0.03230643313792017, 'time': 4468.37540602684, 'train_loss': 0.0132806779048036, 'val_loss': 0.08057555234030125}","{'lr': 0.0005, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 250, 'batch_size': 128, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 26, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",test6_old_4-128-24-0005
11,"{'_runtime': 3540.1730976, '_step': 77, '_timestamp': 1742886391.271029, '_wandb': {'runtime': 3541}, 'batch_size': 256, 'best_epoch': 57, 'best_test': 0.035586579178925604, 'best_train': 0.015913025721123342, 'best_val': 0.05417900707107037, 'epoch': 77, 'lr': 0.00025, 'n_epochs': 250, 'test_loss': 0.0375853858422488, 'time': 3527.2296471595764, 'train_loss': 0.014521639460795804, 'val_loss': 0.05960640753619373}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 250, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 22, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",test6_old_5-256-20-001
12,"{'_runtime': 4478.0310176, '_step': 97, '_timestamp': 1742890877.642874, '_wandb': {'runtime': 4479}, 'batch_size': 256, 'best_epoch': 77, 'best_test': 0.0394797851331532, 'best_train': 0.014067097851320315, 'best_val': 0.05496905400650576, 'epoch': 97, 'lr': 0.000125, 'n_epochs': 250, 'test_loss': 0.03915133239934221, 'time': 4465.161110401154, 'train_loss': 0.012633122199852216, 'val_loss': 0.05825135228224099}","{'lr': 0.0005, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 250, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 22, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",test6_old_6-256-20-0005
13,"{'_runtime': 8062.5981746, '_step': 130, '_timestamp': 1742898947.114597, '_wandb': {'runtime': 8063}, 'batch_size': 256, 'best_epoch': 110, 'best_test': 0.05307653290219605, 'best_train': 0.012319353242453776, 'best_val': 0.05721516942139715, 'epoch': 130, 'lr': 0.000125, 'n_epochs': 250, 'test_loss': 0.05122519936412573, 'time': 8049.807005405426, 'train_loss': 0.010956249846831748, 'val_loss': 0.06590466725174338}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 250, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 26, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",test6_old_7-256-24-001
14,"{'_runtime': 10281.0188183, '_step': 123, '_timestamp': 1742909241.4553194, '_wandb': {'runtime': 10282}, 'batch_size': 256, 'best_epoch': 103, 'best_test': 0.03405460494104773, 'best_train': 0.018385455580918413, 'best_val': 0.06125773338135332, 'epoch': 123, 'lr': 0.000125, 'n_epochs': 250, 'test_loss': 0.04321259702555835, 'time': 10261.27171254158, 'train_loss': 0.01798338390102512, 'val_loss': 0.08430418255738914}","{'lr': 0.0005, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 250, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 26, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",test6_old_8-256-24-0005
15,"{'_runtime': 9186.905935175, '_step': 160, '_timestamp': 1742632239.425357, '_wandb': {'runtime': 9188}, 'batch_size': 256, 'best_epoch': 140, 'best_test': 0.03074078288045712, 'best_train': 0.005162834616279916, 'best_val': 0.02126801016856916, 'coeff_train': 0, 'epoch': 160, 'lr': 0.000125, 'n_epochs': 200, 'test_loss': 0.034998951421584934, 'time': 9174.278196811676, 'train_loss': 0.00436640358529985, 'val_loss': 0.02286278140672948}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 24, 'control_rnn_depth': 1, 'discretisation_mode': 'exact'}",scarlet-sweep-3--old
16,"{'_runtime': 6978.469322632, '_step': 120, '_timestamp': 1742675400.450749, '_wandb': {'runtime': 6979}, 'batch_size': 256, 'best_epoch': 100, 'best_test': 0.040670332906302065, 'best_train': 0.009412769755152496, 'best_val': 0.026279589044861495, 'coeff_train': 0, 'epoch': 120, 'lr': 0.000125, 'n_epochs': 200, 'test_loss': 0.03931117242609616, 'time': 6965.9404809474945, 'train_loss': 0.007832211192305151, 'val_loss': 0.02774870308348909}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 24, 'control_rnn_depth': 1, 'discretisation_mode': 'exact'}",proud-sweep-6--old
17,"{'_runtime': 10048.8503206, '_step': 125, '_timestamp': 1742687493.841606, '_wandb': {'runtime': 10050}, 'batch_size': 256, 'best_epoch': 105, 'best_test': 0.02184576947183814, 'best_train': 0.016133316870974867, 'best_val': 0.03413675882620737, 'coeff_train': 0, 'epoch': 125, 'lr': 6.25e-05, 'n_epochs': 200, 'test_loss': 0.02124250223278068, 'time': 10029.506676912308, 'train_loss': 0.015118980118514676, 'val_loss': 0.03502187333651818}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 24, 'control_rnn_depth': 1, 'discretisation_mode': 'exact'}",stellar-sweep-9--old
18,"{'_runtime': 15778.5584256, '_step': 141, '_timestamp': 1742851603.6209075, '_wandb': {'runtime': 15837}, 'batch_size': 128, 'best_epoch': 140, 'best_test': 0.03947306696384672, 'best_train': 0.015337004560346484, 'best_val': 0.08943426112333934, 'epoch': 141, 'lr': 0.00025, 'n_epochs': 500, 'test_loss': 0.04599780060114369, 'time': 15752.437944889069, 'train_loss': 0.01717148176714699, 'val_loss': 0.09800643612822844}","{'lr': 0.0005, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 500, 'batch_size': 128, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 1, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 1, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 22, 'control_rnn_depth': 1, 'discretisation_mode': 'FE'}",vdp_002--radiant_sweep_4-old
19,"{'_runtime': 14074.992385642, '_step': 162, '_timestamp': 1742856900.7857308, '_wandb': {'runtime': 14076}, 'batch_size': 256, 'best_epoch': 142, 'best_test': 0.08554665982956067, 'best_train': 0.009619450848549604, 'best_val': 0.094197416852694, 'epoch': 162, 'lr': 6.25e-05, 'n_epochs': 200, 'test_loss': 0.08598558494122699, 'time': 14054.403024196625, 'train_loss': 0.009920886948116516, 'val_loss': 0.09542260982561857}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 256, 'es_patience': 20, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 2, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'alpha', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 26, 'control_rnn_depth': 1, 'discretisation_mode': 'exact'}",vdp_004--set_6-old
20,"{'_runtime': 6059.2398375, '_step': 45, '_timestamp': 1743258478.4198549, '_wandb': {'runtime': 6060}, 'batch_size': 96, 'best_epoch': 20, 'best_test': 0.041663910794470994, 'best_train': 0.023637315321211067, 'best_val': 0.04547921825377714, 'epoch': 45, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.031017452733413803, 'time': 6038.493370294571, 'train_loss': 0.0077033207284301405, 'val_loss': 0.052387516657334}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",VDP-old
