,summary,config,name
11,"{'_runtime': 28933.8530077, '_step': 43, '_timestamp': 1743198452.2097497, '_wandb': {'runtime': 28933}, 'batch_size': 96, 'best_epoch': 24, 'best_test': 0.08084997479316025, 'best_train': 0.01897848386406189, 'best_val': 0.04078185079353197, 'epoch': 43, 'lr': 0.0003333333333333333, 'n_epochs': 200, 'test_loss': 0.10615722259639628, 'time': 28885.014973163605, 'train_loss': 0.00829622636101992, 'val_loss': 0.06057949563754456}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_test3-data1
12,"{'_runtime': 28140.806143, '_step': 42, '_timestamp': 1743197759.0431292, '_wandb': {'runtime': 28140}, 'batch_size': 96, 'best_epoch': 41, 'best_test': 0.03228689334355295, 'best_train': 0.006893197397908403, 'best_val': 0.04678773857830536, 'epoch': 42, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.03172076517893445, 'time': 28062.877417564392, 'train_loss': 0.007315482059124088, 'val_loss': 0.058496879280677865}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_test3-data2
13,"{'_runtime': 29007.1377397, '_step': 44, '_timestamp': 1743198713.494727, '_wandb': {'runtime': 29007}, 'batch_size': 96, 'best_epoch': 43, 'best_test': 0.023360299711514796, 'best_train': 0.010909817778387124, 'best_val': 0.03832991088607481, 'epoch': 44, 'lr': 0.0003333333333333333, 'n_epochs': 200, 'test_loss': 0.031105763190204187, 'time': 28886.497855186462, 'train_loss': 0.011951466800556296, 'val_loss': 0.04468533784771959}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_test3-data3
14,"{'_runtime': 75641.127141712, '_step': 55, '_timestamp': 1743245714.5348532, '_wandb': {'runtime': 76931}, 'batch_size': 96, 'best_epoch': 36, 'best_test': 0.042368438139203046, 'best_train': 0.01393958126261298, 'best_val': 0.09522909475933938, 'epoch': 55, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.04025518572667525, 'time': 75560.68892264366, 'train_loss': 0.006342024177438506, 'val_loss': 0.11307695268520288}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_test3-data5
15,"{'_runtime': 67073.983955111, '_step': 42, '_timestamp': 1743246893.0041094, '_wandb': {'runtime': 67174}, 'batch_size': 96, 'best_epoch': 19, 'best_test': 0.04320702788286975, 'best_train': 0.0154567604056663, 'best_val': 0.07447807867789552, 'epoch': 42, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.03531862796461653, 'time': 66916.28803992271, 'train_loss': 0.007065128246765761, 'val_loss': 0.10671075484493658}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_test3-data5-no_B
16,"{'_runtime': 24693.731403537, '_step': 35, '_timestamp': 1743276706.374588, '_wandb': {'runtime': 24802}, 'batch_size': 96, 'best_epoch': 34, 'best_test': 0.026717332967867453, 'best_train': 0.011441759676450777, 'best_val': 0.043710105475925264, 'epoch': 35, 'lr': 0.0003333333333333333, 'n_epochs': 200, 'test_loss': 0.03080648265867716, 'time': 24658.771648168564, 'train_loss': 0.011017574503692604, 'val_loss': 0.056033715716607514}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",VDP-1
17,"{'_runtime': 24751.233178678, '_step': 35, '_timestamp': 1743276785.2866375, '_wandb': {'runtime': 24776}, 'batch_size': 96, 'best_epoch': 34, 'best_test': 0.026717332967867453, 'best_train': 0.011441759676450777, 'best_val': 0.043710105475925264, 'epoch': 35, 'lr': 0.0003333333333333333, 'n_epochs': 200, 'test_loss': 0.03080648265867716, 'time': 24711.55411672592, 'train_loss': 0.011017574503692604, 'val_loss': 0.056033715716607514}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",VDP-2
18,"{'_runtime': 24095.064954655, '_step': 34, '_timestamp': 1743276199.6562102, '_wandb': {'runtime': 24701}, 'batch_size': 96, 'best_epoch': 34, 'best_test': 0.026717332967867453, 'best_train': 0.011441759676450777, 'best_val': 0.043710105475925264, 'epoch': 34, 'lr': 0.0003333333333333333, 'n_epochs': 200, 'test_loss': 0.026717332967867453, 'time': 24009.475858449936, 'train_loss': 0.011441759676450777, 'val_loss': 0.043710105475925264}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",VDP-3
19,"{'_runtime': 23989.6479779, '_step': 76, '_timestamp': 1743276188.5109458, '_wandb': {'runtime': 23997}, 'batch_size': 96, 'best_epoch': 54, 'best_test': 0.02689770906276646, 'best_train': 0.00986370194466814, 'best_val': 0.03768074515807841, 'epoch': 76, 'lr': 3.703703703703703e-05, 'n_epochs': 200, 'test_loss': 0.024507656205622924, 'time': 23948.96196627617, 'train_loss': 0.006626730716402923, 'val_loss': 0.05082417292786496}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",VDP-4
20,"{'_runtime': 38910.891354885, '_step': 92, '_timestamp': 1743347968.249346, '_wandb': {'runtime': 38912}, 'batch_size': 96, 'best_epoch': 67, 'best_test': 0.07772659676681672, 'best_train': 0.006339650201086428, 'best_val': 0.04983361032126205, 'epoch': 92, 'lr': 1.2345679012345677e-05, 'n_epochs': 200, 'test_loss': 0.07973464409865084, 'time': 38836.09757971763, 'train_loss': 0.005097453651528451, 'val_loss': 0.05825487952235909}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_data8
21,"{'_runtime': 33384.4049752, '_step': 87, '_timestamp': 1743342657.4427962, '_wandb': {'runtime': 33519}, 'batch_size': 96, 'best_epoch': 67, 'best_test': 0.07125506124326161, 'best_train': 0.007585044405127447, 'best_val': 0.03202745840618653, 'epoch': 87, 'lr': 3.703703703703703e-05, 'n_epochs': 200, 'test_loss': 0.07165112284322579, 'time': 33213.523649930954, 'train_loss': 0.006260095416412999, 'val_loss': 0.03243069303044606}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp_data11
22,"{'_runtime': 90616.618852438, '_step': 99, '_timestamp': 1743549251.0139976, '_wandb': {'runtime': 91010}, 'batch_size': 96, 'best_epoch': 84, 'best_test': 0.02921846113167703, 'best_train': 0.005296616098983953, 'best_val': 0.04692391270682925, 'epoch': 99, 'lr': 1.2345679012345677e-05, 'n_epochs': 200, 'test_loss': 0.029662611628217355, 'time': 90576.1592066288, 'train_loss': 0.005159563657509843, 'val_loss': 0.05050486962621411}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp__new-dis_BE
23,"{'_runtime': 78857.764394667, '_step': 72, '_timestamp': 1743537539.2376275, '_wandb': {'runtime': 78859}, 'batch_size': 96, 'best_epoch': 47, 'best_test': 0.03671764322955694, 'best_train': 0.010144764396716795, 'best_val': 0.04517980077348295, 'epoch': 72, 'lr': 3.703703703703703e-05, 'n_epochs': 200, 'test_loss': 0.0360518212297133, 'time': 78741.46085214615, 'train_loss': 0.0056815358619796965, 'val_loss': 0.05790187414025977}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'exact'}",vdp__new-dis_exact
24,"{'_runtime': 51687.657617759, '_step': 39, '_timestamp': 1743510951.2970717, '_wandb': {'runtime': 51689}, 'batch_size': 96, 'best_epoch': 14, 'best_test': 0.0543851174547204, 'best_train': 0.02840327131857593, 'best_val': 0.045000914218170304, 'epoch': 39, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.028442851445149808, 'time': 51488.565564632416, 'train_loss': 0.006888471936459638, 'val_loss': 0.058871263205739}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",vdp__new-dis_TU
25,"{'_runtime': 89858.536656124, '_step': 103, '_timestamp': 1743549290.0509028, '_wandb': {'runtime': 90206}, 'batch_size': 96, 'best_epoch': 84, 'best_test': 0.03012279485396686, 'best_train': 0.00897615199949267, 'best_val': 0.04346035536201227, 'epoch': 103, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.02901581050606356, 'time': 89687.95533537865, 'train_loss': 0.005152037306245239, 'val_loss': 0.048794719157740474}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'FE'}",vdp__new-dis_FE
26,"{'_runtime': 44386.9087386, '_step': 83, '_timestamp': 1743549374.5952835, '_wandb': {'runtime': 44680}, 'batch_size': 96, 'best_epoch': 65, 'best_test': 0.024640910371783235, 'best_train': 0.0061029134852264725, 'best_val': 0.04187859725650577, 'epoch': 83, 'lr': 3.703703703703703e-05, 'n_epochs': 200, 'test_loss': 0.02450806252835762, 'time': 44306.15577483177, 'train_loss': 0.004895443571657534, 'val_loss': 0.048493296262763795}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'BE'}",vdp__lpv-BE
27,"{'_runtime': 24210.5472237, '_step': 37, '_timestamp': 1743529255.7937255, '_wandb': {'runtime': 24212}, 'batch_size': 96, 'best_epoch': 12, 'best_test': 0.04810731543139333, 'best_train': 0.023143090658806383, 'best_val': 0.03934687344978253, 'epoch': 37, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 0.03602759371555987, 'time': 24106.319561958313, 'train_loss': 0.008779073801142947, 'val_loss': 0.05275846283794159}","{'lr': 0.001, 'loss': 'mse', 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'new', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': 'entropy', 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 48, 'control_rnn_depth': 1, 'discretisation_mode': 'TU'}",vdp__lpv-TU
